ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0098791	Golgi apparatus subcompartment	1/88	60/4476	0.016666666666666666	0.8477272727272727	-0.1681464743187329	0.6986181054414302	0.9535414209510806	0.7595778033180729	CR_02220C_A	1
GO:0098588	bounding membrane of organelle	6/88	351/4476	0.017094017094017096	0.8694638694638696	-0.3607255157831949	0.6991128415281354	0.9535414209510806	0.7595778033180729	C1_00750C_A/C1_04700C_A/C4_00400W_A/C5_02970W_A/C7_00170W_A/C7_01520W_A	6
GO:0031970	organelle envelope lumen	1/88	61/4476	0.01639344262295082	0.8338301043219076	-0.18503609615073088	0.7046239040648801	0.9535414209510806	0.7595778033180729	CR_04590C_A	1
GO:0030427	site of polarized growth	3/88	185/4476	0.016216216216216217	0.8248157248157248	-0.3445928595503148	0.7125897547577971	0.9535414209510806	0.7595778033180729	C1_01420C_A/C2_05040C_A/C3_04910C_A	3
GO:0005789	endoplasmic reticulum membrane	3/88	188/4476	0.015957446808510637	0.8116537717601546	-0.37360528432753093	0.7228982145871513	0.9535414209510806	0.7595778033180729	C1_08590C_A/C2_02860W_A/C2_06940C_A	3
GO:0005934	cellular bud tip	1/88	66/4476	0.015151515151515152	0.7706611570247933	-0.26578767407327625	0.7329231390378812	0.9535414209510806	0.7595778033180729	C1_01420C_A	1
GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	3/88	195/4476	0.015384615384615385	0.7825174825174824	-0.43971733763633275	0.7458496306759779	0.9535414209510806	0.7595778033180729	C1_08590C_A/C2_02860W_A/C2_06940C_A	3
GO:0031984	organelle subcompartment	4/88	261/4476	0.01532567049808429	0.7795193312434692	-0.5197524296324159	0.7642021384615127	0.9535414209510806	0.7595778033180729	C1_08590C_A/C2_02860W_A/C2_06940C_A/CR_02220C_A	4
GO:0061695	transferase complex, transferring phosphorus-containing groups	2/88	140/4476	0.014285714285714285	0.7266233766233766	-0.4653559836325785	0.7685883595102829	0.9535414209510806	0.7595778033180729	C5_04810W_A/C7_01800C_A	2
GO:0005937	mating projection	1/88	74/4476	0.013513513513513514	0.6873464373464374	-0.3840243555258944	0.7727261653138953	0.9535414209510806	0.7595778033180729	C3_04910C_A	1
GO:0120025	plasma membrane bounded cell projection	1/88	74/4476	0.013513513513513514	0.6873464373464374	-0.3840243555258944	0.7727261653138953	0.9535414209510806	0.7595778033180729	C3_04910C_A	1
GO:0098827	endoplasmic reticulum subcompartment	3/88	204/4476	0.014705882352941176	0.7479946524064172	-0.5216915048970427	0.7731416926630383	0.9535414209510806	0.7595778033180729	C1_08590C_A/C2_02860W_A/C2_06940C_A	3
GO:0005794	Golgi apparatus	3/88	214/4476	0.014018691588785047	0.7130416312659303	-0.6091490977516992	0.800653430286958	0.96340623878274	0.7674359796846864	C2_03870W_A/CR_02220C_A/CR_03260W_A	3
GO:0005681	spliceosomal complex	1/88	81/4476	0.012345679012345678	0.6279461279461279	-0.4784906379600438	0.8027041942401918	0.96340623878274	0.7674359796846864	C7_03530C_A	1
GO:0005768	endosome	2/88	152/4476	0.013157894736842105	0.6692583732057416	-0.5874519584357637	0.8071782000612145	0.96340623878274	0.7674359796846864	C1_00750C_A/CR_07640C_A	2
GO:0031410	cytoplasmic vesicle	3/88	234/4476	0.01282051282051282	0.6520979020979021	-0.7740770483749014	0.8474480231469529	0.9708220123689162	0.7733432815456518	C1_00750C_A/C1_01420C_A/CR_07640C_A	3
GO:0097708	intracellular vesicle	3/88	234/4476	0.01282051282051282	0.6520979020979021	-0.7740770483749014	0.8474480231469529	0.9708220123689162	0.7733432815456518	C1_00750C_A/C1_01420C_A/CR_07640C_A	3
GO:0012506	vesicle membrane	1/88	94/4476	0.010638297872340425	0.5411025145067698	-0.6367192272894726	0.8483759927908547	0.9708220123689162	0.7733432815456518	C1_00750C_A	1
GO:0030659	cytoplasmic vesicle membrane	1/88	94/4476	0.010638297872340425	0.5411025145067698	-0.6367192272894726	0.8483759927908547	0.9708220123689162	0.7733432815456518	C1_00750C_A	1
GO:0000785	chromatin	2/88	172/4476	0.011627906976744186	0.5914376321353065	-0.773732786838964	0.8590277503225537	0.9729804110796272	0.7750626318699734	C2_00140W_A/C2_09880C_A	2
GO:0005856	cytoskeleton	2/88	200/4476	0.01	0.5086363636363637	-1.0067084388361702	0.9105645279060284	0.9998684716418549	0.7964812860873952	C1_01420C_A/C5_03670C_A	2
GO:0000228	nuclear chromosome	1/88	129/4476	0.007751937984496124	0.394291754756871	-0.9884804107107993	0.9256653405277098	0.9998684716418549	0.7964812860873952	C2_00140W_A	1
GO:0032993	protein-DNA complex	2/88	214/4476	0.009345794392523364	0.47536108751062023	-1.1136922808635803	0.9292123609265563	0.9998684716418549	0.7964812860873952	C2_00140W_A/C2_09880C_A	2
GO:0005694	chromosome	3/88	325/4476	0.009230769230769232	0.46951048951048957	-1.4061985997802695	0.960127192220291	0.9998684716418549	0.7964812860873952	C2_00140W_A/C2_09880C_A/C4_06020C_A	3
GO:0005759	mitochondrial matrix	1/88	169/4476	0.005917159763313609	0.30096826250672404	-1.311768980642885	0.9673193048336084	0.9998684716418549	0.7964812860873952	C3_07010W_A	1
GO:0005743	mitochondrial inner membrane	1/88	185/4476	0.005405405405405406	0.27493857493857493	-1.4262181325848233	0.9765256948794873	0.9998684716418549	0.7964812860873952	C2_03750W_A	1
GO:1990234	transferase complex	3/88	359/4476	0.008356545961002786	0.42504431501645984	-1.608406093379585	0.9768578853806754	0.9998684716418549	0.7964812860873952	C2_09880C_A/C5_04810W_A/C7_01800C_A	3
GO:0005740	mitochondrial envelope	2/88	280/4476	0.007142857142857143	0.3633116883116883	-1.5580905715137432	0.9775633490661958	0.9998684716418549	0.7964812860873952	C2_03750W_A/CR_04590C_A	2
GO:0019866	organelle inner membrane	1/88	195/4476	0.005128205128205128	0.26083916083916087	-1.494473395117697	0.9809231792690802	0.9998684716418549	0.7964812860873952	C2_03750W_A	1
GO:0031966	mitochondrial membrane	1/88	239/4476	0.0041841004184100415	0.2128185621909471	-1.7711245768874067	0.9923865431099921	0.9998684716418549	0.7964812860873952	C2_03750W_A	1
GO:0140535	intracellular protein-containing complex	3/88	450/4476	0.006666666666666667	0.3390909090909091	-2.0932237022949116	0.9950680895001494	0.9998684716418549	0.7964812860873952	C1_01420C_A/C1_03140W_A/C2_09880C_A	3
GO:0031967	organelle envelope	2/88	385/4476	0.005194805194805195	0.2642266824085006	-2.1382781876684342	0.9968144044264917	0.9998684716418549	0.7964812860873952	C2_03750W_A/CR_04590C_A	2
GO:1990904	ribonucleoprotein complex	1/88	428/4476	0.002336448598130841	0.11884027187765506	-2.7143185785575232	0.9998684716418549	0.9998684716418549	0.7964812860873952	C7_03530C_A	1
