CGDID	geneID	logFC	logCPM	PValue	FDR	protAlbicans	albGeneName	function	A19ID	GeneName
C1_09830W_A	B9J08_000926	-0.009669071534272053	6.8288278259747	0.9324502339616035	1	C1_09830W_A-T-p1	C1_09830W_A	SKI complex subunit tetratricopeptide repeat protein [Source:UniProtKB/TrEMBL;Acc:Q5APB7]	orf19.4848	SKI3
C1_09840C_A	B9J08_002740	0.02697702789231195	6.752442632166334	0.812247628862592	0.9805178226333999	C1_09840C_A-T-p1	C1_09840C_A	Tethering factor for nuclear proteasome STS1 [Source:UniProtKB/Swiss-Prot;Acc:Q5APB6]	orf19.4849	NA
C1_09850C_A	B9J08_002739	-0.13094404252867411	7.454425200969481	0.3127324538842936	0.8269278364353769	C1_09850C_A-T-p1	C1_09850C_A	Ortholog of S. cerevisiae : CUB1, C. dubliniensis CD36 : Cd36_09270, C. parapsilosis CDC317 : CPAR2_803450, C. auris B8441 : B9J08_002739 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_131760	orf19.4850	NA
C1_09860C_A	B9J08_003545	0.09850210786489819	4.777466498994166	0.47127138029814647	0.9044548550599963	C1_09860C_A-T-p1	C1_09860C_A	Transcription initiation factor IIE subunit alpha [Source:UniProtKB/TrEMBL;Acc:Q5APB4]	orf19.4851	TFA1
C1_09870W_A	B9J08_003546	-0.0492249193709088	5.26023748495008	0.8035705057750445	0.978733030935977	C1_09870W_A-T-p1	C1_09870W_A	Fork-head domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5APB2]	orf19.4853	HCM1
C1_09880C_A	B9J08_003547	-0.41498815575256	3.5699479179397757	0.036273465519126205	0.38252018183805814	C1_09880C_A-T-p1	C1_09880C_A	U2 snRNP complex subunit [Source:UniProtKB/TrEMBL;Acc:Q5APB0]	orf19.4855	BUD31
C1_09920W_A	B9J08_001585	-0.01653003533155492	6.387183732762398	0.887325521778497	0.9927273611254528	C1_09920W_A-T-p1	C1_09920W_A	Vacuolar protein sorting-associated protein 41 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEQ9]	orf19.4858	VPS41
C1_09920W_A	B9J08_004777	0.32316397944280006	-0.027421085052971604	0.5732242634223481	0.9389230589066361	C1_09920W_A-T-p1	C1_09920W_A	Vacuolar protein sorting-associated protein 41 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEQ9]	orf19.4858	VPS41
C1_09960W_A	B9J08_001584	-0.14472907945354513	7.0274879643721935	0.23710935611672826	0.7658689614036694	C1_09960W_A-T-p1	C1_09960W_A	Pet100p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PES2]	orf19.4862.2	PET100
C1_09980C_A	B9J08_001582	0.016086278755900137	7.212873965004781	0.8898588490049858	0.9927635890820826	C1_09980C_A-T-p1	C1_09980C_A	Hydrolase_4 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEQ8]	orf19.4864	NA
C1_09990W_A	B9J08_004042	0.2518838262898022	7.237940404303876	0.023099179920550328	0.3035892218129472	C1_09990W_A-T-p1	C1_09990W_A	SAC domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEV5]	orf19.4865	SAC1
C1_10000C_A	B9J08_004558	-0.007689454212000173	4.865577478174059	0.9681259073371892	1	C1_10000C_A-T-p1	C1_10000C_A	Dual specificity protein tyrosine phosphatase CCP1 [Source:UniProtKB/Swiss-Prot;Acc:Q5APU2]	orf19.4866	CPP1
C1_10010C_A	B9J08_000340	-0.15192966726068569	6.321078612755745	0.3608317450558671	0.8657831282239453	C1_10010C_A-T-p1	C1_10010C_A	Mitosis inhibitor protein kinase SWE1 [Source:UniProtKB/Swiss-Prot;Acc:Q5AP97]	orf19.4867	SWE1
C1_10020W_A	B9J08_000341	-0.0695502242073628	6.934842991280406	0.57370146816381	0.9389230589066361	C1_10020W_A-T-p1	C1_10020W_A	Suppressor of ferric uptake 1 [Source:UniProtKB/Swiss-Prot;Acc:Q5AP95]	orf19.4869	SFU1
C1_10030W_A	B9J08_001363	0.029389129243921574	7.776954170972515	0.8347601721718981	0.9818193415247979	C1_10030W_A-T-p1	C1_10030W_A	ATP-dependent RNA helicase DBP3 [Source:UniProtKB/Swiss-Prot;Acc:Q5APT8]	orf19.4870	DBP3
C1_10040W_A	B9J08_001365	-0.3325870611369841	7.996139741365775	0.010716031113296613	0.21908330276073074	C1_10040W_A-T-p1	C1_10040W_A	ER oxidoreductin [Source:UniProtKB/TrEMBL;Acc:A0A1D8PER8]	orf19.4871	ERO1
C1_10060C_A	B9J08_000724	-0.02320546087528784	2.8822561709868184	0.96786919295059	1	C1_10060C_A-T-p1	C1_10060C_A	Protein of unknown function, transcript regulated by white-opaque switch, flow model biofilm induced, Spider biofilm induced	orf19.4873	NA
C1_10080W_A	B9J08_004022	-0.05863258636059731	4.360086199754687	0.768389570251842	0.9730203293130926	C1_10080W_A-T-p1	C1_10080W_A	Pre-mRNA-splicing factor CWC21 [Source:UniProtKB/Swiss-Prot;Acc:Q5AP89]	orf19.4875	NA
C1_10090C_A	B9J08_004023	-0.04446780300635947	6.9858886660727695	0.6736468479292707	0.9610993581925331	C1_10090C_A-T-p1	C1_10090C_A	Altered inheritance of mitochondria protein 21 [Source:UniProtKB/Swiss-Prot;Acc:Q5AP87]	orf19.4878	NA
C1_10100C_A	B9J08_004024	-0.09330896155525607	8.356698755010179	0.36633687399713294	0.8664065797860744	C1_10100C_A-T-p1	C1_10100C_A	NTF2 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PES3]	orf19.4879.2	NTF2
C1_10120C_A	B9J08_004025	0.18709884927149031	6.636969022267646	0.1328124756893995	0.6465434605771602	C1_10120C_A-T-p1	C1_10120C_A	Transcription initiation factor IIE subunit beta [Source:UniProtKB/TrEMBL;Acc:Q5AP83]	orf19.4882	NA
C1_10140C_A	B9J08_004026	0.5565717350607106	6.321875712637429	0.026157831841071538	0.3223514796858146	C1_10140C_A-T-p1	C1_10140C_A	F-box protein COS111 [Source:UniProtKB/Swiss-Prot;Acc:Q5APS5]	orf19.4883	NA
C1_10150W_A	B9J08_004027	-0.826976991460519	6.630928647127314	0.022204873377260674	0.30275585096412233	C1_10150W_A-T-p1	C1_10150W_A	White-opaque regulator 1 [Source:UniProtKB/Swiss-Prot;Acc:Q5AP80]	orf19.4884	WOR1
C1_10160W_A	B9J08_004038	-0.16250139660074767	10.72541559559393	0.11383255998772102	0.6203020927070851	C1_10160W_A-T-p1	C1_10160W_A	Mir1p [Source:UniProtKB/TrEMBL;Acc:Q5AP79]	orf19.4885	MIR1
C1_10170W_A	B9J08_004037	0.2306903212675663	5.047330778696026	0.23228768014380025	0.7599552797347137	C1_10170W_A-T-p1	C1_10170W_A	Putative adhesin-like protein, Hap43-repressed, rat catheter and Spider biofilm induced	orf19.4886	NA
C1_10180C_A	B9J08_000325	0.1937542318938216	3.8950397342904535	0.45745252883858667	0.8990570255700662	C1_10180C_A-T-p1	C1_10180C_A	Arrestin_C domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PET4]	orf19.4887	ECM21
C1_10190W_A	B9J08_004041	-0.07227443519455252	7.882964703074905	0.4892597872602059	0.9114216566299119	C1_10190W_A-T-p1	C1_10190W_A	RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PET7]	orf19.4888	NA
C1_10200C_A	B9J08_004040	0.00740518484526031	7.161869389602573	0.9590618961072239	1	C1_10200C_A-T-p1	C1_10200C_A	Predicted MFS family membrane transporter, member of the drug:proton antiporter (12 spanner) (DHA1) family, Spider biofilm induced	orf19.4889	NA
C1_10210C_A	B9J08_004028	0.2115905960964055	6.5360116647335	0.31049109799203506	0.8267307747546984	C1_10210C_A-T-p1	C1_10210C_A	Serine/threonine-protein kinase CLA4 [Source:UniProtKB/Swiss-Prot;Acc:Q5APR8]	orf19.4890	CLA4
C1_10220C_A	B9J08_004030	-0.17068934948538975	6.915658624207718	0.14629157115281896	0.6647137805742521	C1_10220C_A-T-p1	C1_10220C_A	Tpk1p [Source:UniProtKB/TrEMBL;Acc:Q5AP71]	orf19.4892	TPK1
C1_10230C_A	B9J08_000005	-0.6209623865168757	1.9279297679945673	0.014792585506721289	0.2648766317579356	C1_10230C_A-T-p1	C1_10230C_A	Ortholog of C. dubliniensis CD36 : Cd36_09630, C. parapsilosis CDC317 : CPAR2_805080, C. auris B8441 : B9J08_004031 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_136811	orf19.4893	NA
C1_10230C_A	B9J08_004031	0.09420983667588383	5.946110948014749	0.4342818796958048	0.8926378460322127	C1_10230C_A-T-p1	C1_10230C_A	Ortholog of C. dubliniensis CD36 : Cd36_09630, C. parapsilosis CDC317 : CPAR2_805080, C. auris B8441 : B9J08_004031 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_136811	orf19.4893	NA
C1_10230C_A	B9J08_001520	0.19897310371477622	1.5088335784037274	0.5203486815508976	0.9224520148689668	C1_10230C_A-T-p1	C1_10230C_A	Ortholog of C. dubliniensis CD36 : Cd36_09630, C. parapsilosis CDC317 : CPAR2_805080, C. auris B8441 : B9J08_004031 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_136811	orf19.4893	NA
C1_10240C_A	B9J08_004032	-0.31149585959810305	4.486674077637165	0.2088346121221188	0.7368500825677049	C1_10240C_A-T-p1	C1_10240C_A	Bifunctional 4-hydroxy-4-methyl-2-oxoglutarate aldolase/oxaloacetate decarboxylase [Source:UniProtKB/TrEMBL;Acc:Q5AP69]	orf19.4894	NA
C1_10250C_A	B9J08_004034	-0.0985255732859138	5.916009762229682	0.5612917578407418	0.9347855242940695	C1_10250C_A-T-p1	C1_10250C_A	Ortholog of C. dubliniensis CD36 : Cd36_09650, C. parapsilosis CDC317 : CPAR2_805060, C. auris B8441 : B9J08_004034 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_95780	orf19.4895	NA
C1_10260C_A	B9J08_004035	0.09630688430605984	6.117211260232002	0.7288751235543309	0.9671618848609282	C1_10260C_A-T-p1	C1_10260C_A	DNA-directed RNA polymerase I subunit [Source:UniProtKB/TrEMBL;Acc:Q5AP67]	orf19.4896	RPA34
C1_10270C_A	B9J08_004048	-0.0189035168256854	6.982443907206334	0.8827131916853629	0.9927273611254528	C1_10270C_A-T-p1	C1_10270C_A	Phosphatidylinositol transfer protein SFH5 [Source:UniProtKB/Swiss-Prot;Acc:Q5AP66]	orf19.4897	SFH5
C1_10280C_A	B9J08_001853	0.040136786385436815	8.10687798112739	0.7148632735581176	0.9664601201388485	C1_10280C_A-T-p1	C1_10280C_A	Protein FMP52, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q5AP65]	orf19.4898	NA
C1_10290W_A	B9J08_004015	-0.06023512674015727	6.587982208852841	0.6954525794689248	0.962947992205668	C1_10290W_A-T-p1	C1_10290W_A	Glucoamylase 1 [Source:UniProtKB/Swiss-Prot;Acc:O74254]	orf19.4899	GCA1
C1_10310W_A	B9J08_002892	-0.01080994405879689	5.029687773244075	0.9597345649011516	1	C1_10310W_A-T-p1	C1_10310W_A	Methyltransf_11 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PET9]	orf19.4901	NA
C1_10320W_A	B9J08_002893	0.11881914595349843	5.453021725519429	0.44206153739749376	0.8952065527743966	C1_10320W_A-T-p1	C1_10320W_A	N-acetylglucosaminylphosphatidylinositol deacetylase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEU2]	orf19.4903	NA
C1_10330C_A	B9J08_002894	-0.18801296793873365	5.858867123899401	0.27392793129961146	0.8034752861427165	C1_10330C_A-T-p1	C1_10330C_A	Actin-like protein ARP6 [Source:UniProtKB/Swiss-Prot;Acc:Q5AP59]	orf19.4904	NA
C1_10340W_A	B9J08_004772	0.10414564551096467	5.322139988137622	0.4150915601368167	0.8910867330154049	C1_10340W_A-T-p1	C1_10340W_A	Putative MFS transporter, Hap43p-induced gene, also regulated by regulated by Sef1p and Sfu1p, repressed in a ssr1 null mutant	orf19.4905	NA
C1_10350C_A	B9J08_003606	0.15090515737911975	5.966608673585222	0.312699795482426	0.8269278364353769	C1_10350C_A-T-p1	C1_10350C_A	Putative adhesin-like protein, positively regulated by Tbf1, Spider biofilm induced	orf19.4906	NA
C1_10360C_A	B9J08_000821	-0.22580548825415703	8.547813881978572	0.5246913038459806	0.9255381148172405	C1_10360C_A-T-p1	C1_10360C_A	Putative protein of unknown function, Hap43p-repressed gene, increased transcription is observed upon fluphenazine treatment, possibly transcriptionally regulated by Tac1p, induced by nitric oxide, fungal-specific (no human/murine homolog	orf19.4907	NA
C1_10380C_A	B9J08_000822	-0.3410512497722082	5.685148007606932	0.0160963643183601	0.27009496856216825	C1_10380C_A-T-p1	C1_10380C_A	Serine/threonine-protein kinase CBK1 [Source:UniProtKB/Swiss-Prot;Acc:Q5AP53]	orf19.4909	CBK1
C1_10390C_A	B9J08_000823	-0.24687100175737187	11.318082188522915	0.028616684410853247	0.33671710243275593	C1_10390C_A-T-p1	C1_10390C_A	Ribosomal 60S subunit protein L42A [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEV4]	orf19.4909.1	RPL42
C1_10400C_A	B9J08_000824	-0.16848309284245971	7.990986323186124	0.1099711705750355	0.6131725874486829	C1_10400C_A-T-p1	C1_10400C_A	Filamentous growth regulator 41 [Source:UniProtKB/Swiss-Prot;Acc:Q5AP52]	orf19.4910	FGR41
C1_10410W_A	B9J08_000825	-0.20821521943085375	4.621951524824164	0.24567233828727214	0.7766898391286299	C1_10410W_A-T-p1	C1_10410W_A	BED-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEY7]	orf19.4911	NA
C1_10420C_A	B9J08_002895	-0.5039603251945591	6.73119554044513	0.012556892945683452	0.24189018324247977	C1_10420C_A-T-p1	C1_10420C_A	LDB19 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59NC8]	orf19.4912	NA
C1_10440W_A	B9J08_004773	0.03945346589825823	6.721658922162689	0.7104203579415547	0.9658368732931853	C1_10440W_A-T-p1	C1_10440W_A	Fibronectin type-III domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEU5]	orf19.985	NA
C1_10450W_A	B9J08_004774	-0.0800444158754502	8.216407203124254	0.7608637007374119	0.9725709139367813	C1_10450W_A-T-p1	C1_10450W_A	Beta_elim_lyase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59NC4]	orf19.986	GLY1
C1_10460W_A	B9J08_003561	0.07988026186733488	6.502136437314787	0.47846901205188225	0.9080258326803121	C1_10460W_A-T-p1	C1_10460W_A	Glycerophosphocholine acyltransferase 1 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEV8]	orf19.988	NA
C1_10470W_A	B9J08_003560	0.0023469164452872442	8.48432181263634	0.9828707535096135	1	C1_10470W_A-T-p1	C1_10470W_A	S5 DRBM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEV9]	orf19.989	NA
C1_10480W_A	B9J08_003559	0.11414923388992204	5.986138931986339	0.3058318045119955	0.8228669103429909	C1_10480W_A-T-p1	C1_10480W_A	J domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEX2]	orf19.991	DJP1
C1_10490W_A	B9J08_000602	-0.016381087138576774	7.537321828749976	0.8742227118064231	0.9913801753618898	C1_10490W_A-T-p1	C1_10490W_A	Leucine aminopeptidase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q59NB8]	orf19.992	LKH1
C1_10500W_A	B9J08_003558	-0.003627974849425705	6.369380643937447	0.9772534859470313	1	C1_10500W_A-T-p1	C1_10500W_A	Protein of unknown function, rat catheter biofilm repressed	orf19.993	NA
C1_10530W_A	B9J08_003557	0.07968970905893216	6.811769463040417	0.4399773505993478	0.8943691972564266	C1_10530W_A-T-p1	C1_10530W_A	BAG domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59NB3]	orf19.997	SNL1
C1_10540C_A	B9J08_003556	-0.048432640971619076	6.204074497788659	0.6654301412843019	0.9594589038976409	C1_10540C_A-T-p1	C1_10540C_A	Putative adapter protein, links synaptojanins Inp52 and Inp53 to the cortical actin cytoskeleton in S. cerevisiae, mutants are viable	orf19.998	NA
C1_10610W_A	B9J08_001737	0.19642081711911277	4.96154960698514	0.23698944613671694	0.7658689614036694	C1_10610W_A-T-p1	C1_10610W_A	Fcy23p [Source:UniProtKB/TrEMBL;Acc:Q59LX0]	orf19.1832	FCY23
C1_10620W_A	B9J08_001358	0.1276066446208709	9.255981892569665	0.305385611329803	0.8228669103429909	C1_10620W_A-T-p1	C1_10620W_A	H/ACA ribonucleoprotein complex subunit CBF5 [Source:UniProtKB/Swiss-Prot;Acc:O43101]	orf19.1833	NA
C1_10630C_A	B9J08_001357	0.04144945060215134	5.837654652926043	0.7562736544046488	0.9718984551359193	C1_10630C_A-T-p1	C1_10630C_A	Has domain(s) with predicted role in mitotic sister chromatid cohesion	orf19.1834	NA
C1_10640C_A	B9J08_001356	0.06390154452014285	6.050069469083245	0.6903422331394112	0.9612547985450713	C1_10640C_A-T-p1	C1_10640C_A	Putative coiled-coil polarisome, predicted role in polarized morphogenesis, cell fusion, and low affinity Ca2+ influx, rat catheter biofilm induced	orf19.1835	PEA2
C1_10650W_A	B9J08_001355	0.1388356094884861	4.939886295268648	0.3289697384601394	0.8404494386632935	C1_10650W_A-T-p1	C1_10650W_A	Endo/exonuclease/phosphatase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEX6]	orf19.1836	APN2
C1_10660W_A	B9J08_001354	0.15094351594782193	6.931701851743964	0.17167105246046183	0.6897830809945388	C1_10660W_A-T-p1	C1_10660W_A	TATA-box-binding protein [Source:UniProtKB/Swiss-Prot;Acc:O43133]	orf19.1837	TBP1
C1_10670C_A	B9J08_004222	0.011559309461496074	8.563333412976931	0.9436943370156595	1	C1_10670C_A-T-p1	C1_10670C_A	DNA-directed RNA polymerase subunit [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEX3]	orf19.1839	RPA190
C1_10680C_A	B9J08_005109	0.44086561520448697	7.582535105725832	0.00221108167423221	0.08638515137886715	C1_10680C_A-T-p1	C1_10680C_A	Tricalbin [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEY6]	orf19.1840	NA
C1_10690W_A	B9J08_001938	-0.09933533520870559	5.906662138630978	0.43121606774729854	0.8926378460322127	C1_10690W_A-T-p1	C1_10690W_A	AB hydrolase-1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59WE9]	orf19.2352	NA
C1_10700C_A	B9J08_001937	-0.18651349235456877	5.573846764523054	0.19411108324105955	0.7177939987347843	C1_10700C_A-T-p1	C1_10700C_A	CN hydrolase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59WF0]	orf19.2351	NIT3
C1_10710C_A	B9J08_001936	0.07834629986835813	4.6390549741711355	0.6799101561802586	0.9612547985450713	C1_10710C_A-T-p1	C1_10710C_A	MFS domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59WF2]	orf19.2350	NA
C1_10720C_A	B9J08_001935	-0.009772911056965622	6.320628516584014	0.9330427678621812	1	C1_10720C_A-T-p1	C1_10720C_A	Alpha-1,2-mannosyltransferase MNN2 [Source:UniProtKB/Swiss-Prot;Acc:Q59WF4]	orf19.2347	MNN2
C1_10730W_A	B9J08_001933	0.017209666996501213	6.222846658412728	0.8776443950314811	0.9919411140501061	C1_10730W_A-T-p1	C1_10730W_A	Selenoprotein O [Source:UniProtKB/TrEMBL;Acc:A0A1D8PF26]	orf19.2346	NA
C1_10740C_A	B9J08_001932	0.40313679467051367	5.846802881555925	0.016663316832903136	0.2742081239603194	C1_10740C_A-T-p1	C1_10740C_A	Asr1p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEZ0]	orf19.2344	ASR1
C1_10750C_A	B9J08_001360	-0.29911027645252874	5.53523143095513	0.025480096972465033	0.319133579634776	C1_10750C_A-T-p1	C1_10750C_A	H(+)-transporting V0 sector ATPase subunit e [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEY4]	orf19.2343.1	NA
C1_10760W_A	B9J08_001359	4.948596626435816e-4	5.629279672283025	1	1	C1_10760W_A-T-p1	C1_10760W_A	UEV domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59WF8]	orf19.2343	VPS23
C1_10770W_A	B9J08_000239	-0.01680028698209597	5.301991254074961	0.917151389426391	0.9998216528332731	C1_10770W_A-T-p1	C1_10770W_A	Protein transport protein SFT2 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEY1]	orf19.2342	SFT2
C1_10780C_A	B9J08_000238	-0.24041367628743807	6.860774444184678	0.0989796845504669	0.5886911521083199	C1_10780C_A-T-p1	C1_10780C_A	HIT domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59WG0]	orf19.2341	HNT1
C1_10790W_A	B9J08_003317	0.08246753028463857	3.2577038217014267	0.6583338548930288	0.9577753904497294	C1_10790W_A-T-p1	C1_10790W_A	AAA family ATPase [Source:UniProtKB/TrEMBL;Acc:Q59WG3]	orf19.2340	CDC48
C1_10790W_A	B9J08_000480	-0.10706423359526504	9.961500296831202	0.3144007940883119	0.827656990374131	C1_10790W_A-T-p1	C1_10790W_A	AAA family ATPase [Source:UniProtKB/TrEMBL;Acc:Q59WG3]	orf19.2340	CDC48
C1_10820C_A	B9J08_000251	-0.054249171755226394	7.311056466850536	0.6348813549630099	0.9545656866580899	C1_10820C_A-T-p1	C1_10820C_A	Aspartyl aminopeptidase [Source:UniProtKB/TrEMBL;Acc:Q59WG6]	orf19.2335	NA
C1_10830W_A	B9J08_000252	0.2123888437350304	6.189088080100904	0.11922300766322118	0.6298752167237112	C1_10830W_A-T-p1	C1_10830W_A	Protein BIG1 [Source:UniProtKB/Swiss-Prot;Acc:Q59WG7]	orf19.2334	BIG1
C1_10840C_A	B9J08_000253	-0.06716955006864214	8.239861280112912	0.5538134923727321	0.934394566088194	C1_10840C_A-T-p1	C1_10840C_A	DAO domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEZ9]	orf19.2333	NA
C1_10860C_A	B9J08_000255	-0.11430258127489545	5.0966378604433995	0.4197915358144258	0.8926378460322127	C1_10860C_A-T-p1	C1_10860C_A	Transcriptional adapter 2 [Source:UniProtKB/Swiss-Prot;Acc:Q59WH0]	orf19.2331	ADA2
C1_10870W_A	B9J08_000254	-0.02015581191690623	11.44952432726533	0.8574678582092404	0.9867260063412782	C1_10870W_A-T-p1	C1_10870W_A	Ribosomal 40S subunit protein S17B [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEY9]	orf19.2329.1	RPS17B
C1_10880W_A	B9J08_000257	0.19951551708024604	6.014735866931267	0.2812939288306838	0.8074149565575733	C1_10880W_A-T-p1	C1_10880W_A	SnoRNA-binding rRNA-processing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PF14]	orf19.2330	NA
C1_10890C_A	B9J08_000256	-0.08432759702380326	7.045168137012478	0.4449099376964086	0.8962021244046947	C1_10890C_A-T-p1	C1_10890C_A	Ortholog of C. dubliniensis CD36 : Cd36_10220, C. parapsilosis CDC317 : CPAR2_210530, C. auris B8441 : B9J08_000256 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_105553	orf19.2328	NA
C1_10910C_A	B9J08_000240	-0.1958875396765695	6.116848942793355	0.1687158142559198	0.6869284218910712	C1_10910C_A-T-p1	C1_10910C_A	Rad60-SLD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59WH5]	orf19.2326	NA
C1_10920W_A	B9J08_000241	-0.010036425566562495	5.334159900155559	0.9502580277689977	1	C1_10920W_A-T-p1	C1_10920W_A	Transcription factor TFIIIC subunit [Source:UniProtKB/TrEMBL;Acc:A0A1D8PF03]	orf19.2325	NA
C1_10930C_A	B9J08_000242	-0.008388620683844538	5.262991659469954	0.9504639878424501	1	C1_10930C_A-T-p1	C1_10930C_A	Adenylyltransferase and sulfurtransferase UBA4 [Source:UniProtKB/Swiss-Prot;Acc:Q59WH7]	orf19.2324	UBA4
C1_10940C_A	B9J08_000243	0.014868242745202783	8.015399351345739	0.8876381298025984	0.9927273611254528	C1_10940C_A-T-p1	C1_10940C_A	GOLD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PF48]	orf19.2322.3	ERP5
C1_10940C_A	B9J08_002858	-0.05334322636405431	5.221327181933134	0.7259148741396823	0.9671618848609282	C1_10940C_A-T-p1	C1_10940C_A	GOLD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PF48]	orf19.2322.3	ERP5
C1_10950C_A	B9J08_000248	0.19216947993161557	5.181094538346887	0.3223290131511391	0.8345209190560302	C1_10950C_A-T-p1	C1_10950C_A	Serine/threonine-protein kinase RIO1 [Source:UniProtKB/TrEMBL;Acc:Q59WI0]	orf19.2320	NA
C1_10960W_A	B9J08_000247	0.06325059171977422	5.630181542602858	0.6859454696461995	0.9612547985450713	C1_10960W_A-T-p1	C1_10960W_A	(orf19.2318.1) Ortholog(s) have inositol phosphoceramide synthase regulator activity, role in inositol phosphoceramide metabolic process and inositol phosphoceramide synthase complex, integral component of Golgi membrane localization	orf19.2318.1	NA
C1_10970W_A	B9J08_000245	0.1672021303383779	6.751239127758078	0.42172016669469486	0.8926378460322127	C1_10970W_A-T-p1	C1_10970W_A	NUC153 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEZ5]	orf19.2319	NA
C1_10990C_A	B9J08_000250	-0.12093108405740195	5.438899671501903	0.44434383888450557	0.8962021244046947	C1_10990C_A-T-p1	C1_10990C_A	BHLH domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PF20]	orf19.2315	RTG3
C1_11000C_A	B9J08_001353	-0.055616803175420365	5.581893938857724	0.7833394941284925	0.9744289584244985	C1_11000C_A-T-p1	C1_11000C_A	rRNA-processing protein CGR1 [Source:UniProtKB/Swiss-Prot;Acc:Q59WI7]	orf19.2314	NA
C1_11010C_A	B9J08_001352	0.028938738304567047	5.054465360429921	0.851642904534887	0.9842682561399517	C1_11010C_A-T-p1	C1_11010C_A	Peroxin/Ferlin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PF18]	orf19.2313	NA
C1_11020W_A	B9J08_000568	0.8062355461035762	2.872319761207936	0.04018169016377676	0.39531929682744443	C1_11020W_A-T-p1	C1_11020W_A	FAD-binding FR-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59WI9]	orf19.2312	NA
C1_11030W_A	B9J08_005153	-0.033362866019778926	8.64717541571341	0.7670844838515617	0.9730203293130926	C1_11030W_A-T-p1	C1_11030W_A	60S ribosomal protein L8 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PF11]	orf19.2311	RPL82
C1_11030W_A	B9J08_004434	-0.07159517978615187	11.336436673259618	0.5003813547118009	0.9164873427400454	C1_11030W_A-T-p1	C1_11030W_A	60S ribosomal protein L8 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PF11]	orf19.2311	RPL82
C1_11040W_A	B9J08_005152	-0.37418718780002486	9.600991007948952	0.016221228539338634	0.27133691374893715	C1_11040W_A-T-p1	C1_11040W_A	60S ribosomal protein L29 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PF57]	orf19.2310.1	RPL29
C1_11050W_A	B9J08_005151	-0.11685166751879608	4.573269948971719	0.4848540215290828	0.9097838087560487	C1_11050W_A-T-p1	C1_11050W_A	Regulator of rDNA transcription protein 5 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PF15]	orf19.2310	NA
